gabor
d:\CV\Project_2\olympus\olympus\pic.0283.jpg,0.044751,0.0446686,0.0520416,0.189838,0.0528076,0.1728,0.0490723,0.0502441,0.0508484,0.051358,0.0491241,0.0544586,0.0461487,0.0448334,0.044455,0.00255127,
d:\CV\Project_2\olympus\olympus\pic.0284.jpg,0.0520294,0.0449646,0.051886,0.170148,0.0459961,0.176978,0.048114,0.0658539,0.0526306,0.0605377,0.0493317,0.0450714,0.0443634,0.0447662,0.0446442,0.00268555,
d:\CV\Project_2\olympus\olympus\pic.0285.jpg,0.0448578,0.0461609,0.0482269,0.182687,0.0506073,0.182791,0.0583954,0.0551361,0.0482117,0.0535339,0.0453308,0.0441162,0.0437408,0.0432404,0.050354,0.00260925,
d:\CV\Project_2\olympus\olympus\pic.0286.jpg,0.0472504,0.0471375,0.0530792,0.172256,0.0537476,0.172263,0.0537781,0.0473968,0.0469666,0.0473633,0.0551331,0.047348,0.0472443,0.0467133,0.0530212,0.00930176,
d:\CV\Project_2\olympus\olympus\pic.0287.jpg,0.0506012,0.0402344,0.0408203,0.163846,0.0384857,0.163312,0.0798981,0.0640045,0.0454346,0.0394104,0.0394104,0.0392029,0.0464233,0.0654327,0.0638306,0.0196533,
d:\CV\Project_2\olympus\olympus\pic.0288.jpg,0.0469757,0.0462158,0.0614502,0.171503,0.0478912,0.177908,0.0473602,0.0472992,0.0469421,0.0476501,0.0470764,0.0537659,0.0549286,0.0531769,0.0472321,0.00262451,
d:\CV\Project_2\olympus\olympus\pic.0289.jpg,0.0540955,0.0471222,0.0539337,0.180527,0.0479309,0.177243,0.0473877,0.047702,0.047522,0.053299,0.0471344,0.053952,0.0466187,0.0465729,0.0461334,0.00282593,
d:\CV\Project_2\olympus\olympus\pic.0290.jpg,0.0537872,0.052002,0.0447205,0.17066,0.048111,0.167892,0.0558746,0.0484406,0.0547089,0.0551025,0.0490753,0.0559235,0.0483673,0.0470428,0.0456848,0.0026062,
d:\CV\Project_2\olympus\olympus\pic.0291.jpg,0.0572479,0.0458374,0.0444702,0.169382,0.0694122,0.175,0.0462769,0.0460144,0.045343,0.0444641,0.0495789,0.0550751,0.049408,0.0496552,0.0503113,0.0025238,
d:\CV\Project_2\olympus\olympus\pic.0292.jpg,0.047406,0.0618134,0.0470062,0.17265,0.0481293,0.172202,0.0475281,0.05401,0.046582,0.0461792,0.0533661,0.0467346,0.0466156,0.0530731,0.0538818,0.00282288,
d:\CV\Project_2\olympus\olympus\pic.0293.jpg,0.0462952,0.0465912,0.0544891,0.179926,0.0578583,0.174576,0.05336,0.0484711,0.046347,0.0456238,0.0451813,0.0589508,0.0442688,0.0511353,0.044278,0.00264893,
d:\CV\Project_2\olympus\olympus\pic.0294.jpg,0.0436462,0.044223,0.045166,0.186029,0.0564026,0.173169,0.0505798,0.0505707,0.0496124,0.049762,0.0558594,0.0462311,0.0513794,0.0447205,0.0501648,0.00248413,
d:\CV\Project_2\olympus\olympus\pic.0295.jpg,0.0552948,0.047876,0.0541687,0.171991,0.0481506,0.171588,0.0535614,0.0464264,0.0531525,0.0459381,0.0537109,0.0469482,0.046759,0.0547943,0.0469086,0.00273132,
d:\CV\Project_2\olympus\olympus\pic.0296.jpg,0.0463806,0.043808,0.0450714,0.171484,0.0520203,0.167068,0.0469299,0.0537018,0.0603943,0.046402,0.048114,0.0491913,0.0511597,0.0657959,0.0496826,0.00279541,
d:\CV\Project_2\olympus\olympus\pic.0297.jpg,0.0457642,0.0466675,0.0617035,0.172177,0.0806244,0.167697,0.0469849,0.047757,0.0471863,0.0472321,0.0471039,0.0468262,0.0470245,0.0463593,0.0462433,0.00264893,
d:\CV\Project_2\olympus\olympus\pic.0298.jpg,0.0477264,0.0559021,0.0546204,0.17218,0.0563538,0.170657,0.0484711,0.0471069,0.0472412,0.0528687,0.0464447,0.0464447,0.0455597,0.0528442,0.0528931,0.00268555,
d:\CV\Project_2\olympus\olympus\pic.0299.jpg,0.0633698,0.0580505,0.0519592,0.171478,0.0437317,0.16799,0.042511,0.0431183,0.0513824,0.0434875,0.0501099,0.0518768,0.0611176,0.048349,0.0487152,0.00275269,
d:\CV\Project_2\olympus\olympus\pic.0300.jpg,0.0490295,0.0552948,0.0477234,0.180576,0.0497986,0.172531,0.0464081,0.0539246,0.0454651,0.0524658,0.0449982,0.0447266,0.0454742,0.0464081,0.0625061,0.00267029,
d:\CV\Project_2\olympus\olympus\pic.0301.jpg,0.04729,0.0541992,0.0539642,0.172144,0.047934,0.18425,0.0461914,0.0465271,0.0473358,0.0471863,0.0545197,0.0469574,0.0546265,0.0470459,0.0468719,0.00295715,
d:\CV\Project_2\olympus\olympus\pic.0302.jpg,0.0483643,0.0491516,0.0557281,0.180191,0.047818,0.184915,0.0467529,0.0465271,0.0535889,0.0455597,0.0456451,0.0542297,0.0457123,0.0459229,0.0472229,0.00267029,
d:\CV\Project_2\olympus\olympus\pic.0303.jpg,0.0542145,0.0536621,0.0468719,0.172452,0.0557129,0.17785,0.0477661,0.053772,0.0466217,0.0468201,0.0468292,0.0473419,0.05495,0.0462128,0.0461334,0.00278931,
d:\CV\Project_2\olympus\olympus\pic.0304.jpg,0.0457092,0.0590363,0.0535919,0.171701,0.0484833,0.168649,0.0484802,0.0532806,0.0453217,0.0440216,0.0453278,0.0488861,0.0635498,0.0497284,0.0517181,0.00251465,
d:\CV\Project_2\olympus\olympus\pic.0305.jpg,0.0483093,0.0456757,0.0482727,0.173184,0.041153,0.174939,0.0494415,0.0503082,0.0444,0.0473084,0.0523193,0.0536438,0.0536774,0.0547272,0.0599396,0.00270081,
d:\CV\Project_2\olympus\olympus\pic.0306.jpg,0.05289,0.0460419,0.0451813,0.177539,0.0580658,0.170471,0.044812,0.0524506,0.0457947,0.0467682,0.0496826,0.0515808,0.0509705,0.0494202,0.0555359,0.00279541,
d:\CV\Project_2\olympus\olympus\pic.0307.jpg,0.0486206,0.0471954,0.0464417,0.177637,0.0451782,0.174799,0.0463348,0.0459442,0.0456848,0.0548889,0.0541992,0.0476318,0.0485687,0.0580017,0.0560913,0.0027832,
d:\CV\Project_2\olympus\olympus\pic.0308.jpg,0.0436981,0.0438873,0.0441589,0.177905,0.0527344,0.168884,0.0467529,0.054953,0.0598145,0.0637634,0.0533539,0.0475555,0.0453644,0.0517487,0.0429443,0.00248108,
d:\CV\Project_2\olympus\olympus\pic.0309.jpg,0.0462036,0.0467316,0.0470154,0.172775,0.0481842,0.17254,0.0491241,0.0564758,0.0492065,0.0471893,0.0460846,0.0535492,0.0453461,0.0515442,0.0652893,0.00274048,
d:\CV\Project_2\olympus\olympus\pic.0310.jpg,0.0470673,0.0464874,0.0471893,0.178256,0.0472473,0.176407,0.0621521,0.0474731,0.0471497,0.053186,0.05466,0.0470703,0.0477356,0.047879,0.0472565,0.0027832,
d:\CV\Project_2\olympus\olympus\pic.0311.jpg,0.0469452,0.0477264,0.047464,0.171686,0.0472473,0.166028,0.0596954,0.059726,0.0549896,0.0466339,0.0469513,0.053717,0.0535309,0.0472137,0.0476166,0.00282898,
d:\CV\Project_2\olympus\olympus\pic.0312.jpg,0.0472778,0.0472717,0.0542511,0.178925,0.0474823,0.171057,0.0476685,0.0472443,0.0470123,0.0559845,0.0469757,0.0534332,0.0464661,0.0596527,0.0465088,0.00278931,
d:\CV\Project_2\olympus\olympus\pic.0313.jpg,0.0611359,0.0514648,0.0455261,0.170767,0.0473175,0.17189,0.0489716,0.0542603,0.0485413,0.0566498,0.0478912,0.0476929,0.0531952,0.0464294,0.0457886,0.00247803,
d:\CV\Project_2\olympus\olympus\pic.0314.jpg,0.0515778,0.0515839,0.0497955,0.179071,0.0476196,0.178607,0.0440308,0.043634,0.0435242,0.043869,0.0574432,0.0459198,0.0471222,0.0627472,0.0502625,0.00319214,
d:\CV\Project_2\olympus\olympus\pic.0315.jpg,0.0468506,0.048114,0.0539032,0.185803,0.0500458,0.170633,0.0558868,0.0474487,0.0534271,0.0463837,0.0467499,0.0458527,0.0460358,0.0459625,0.054129,0.00277405,
d:\CV\Project_2\olympus\olympus\pic.0316.jpg,0.0468353,0.0471741,0.0470123,0.178806,0.109216,0.123651,0.046521,0.0553162,0.0535095,0.0536163,0.0470215,0.0472107,0.0468018,0.0469452,0.0474792,0.00288391,
d:\CV\Project_2\olympus\olympus\pic.0317.jpg,0.0477142,0.0469605,0.0471619,0.178445,0.0498444,0.182956,0.0466461,0.0471985,0.068399,0.046698,0.0469696,0.0474152,0.0473053,0.0471527,0.0461823,0.00295105,
d:\CV\Project_2\olympus\olympus\pic.0318.jpg,0.0471802,0.0475525,0.0542816,0.172049,0.0549316,0.0948395,0.129785,0.0530426,0.0466187,0.0549438,0.0470703,0.0476013,0.0535065,0.0467865,0.04711,0.00270081,
d:\CV\Project_2\olympus\olympus\pic.0319.jpg,0.0558228,0.046991,0.06008,0.172107,0.0468018,0.172177,0.0467896,0.0532318,0.0464844,0.0464905,0.0467255,0.0470673,0.054657,0.0478821,0.0539093,0.0027832,
d:\CV\Project_2\olympus\olympus\pic.0320.jpg,0.0606781,0.0461365,0.0537109,0.170126,0.0602844,0.169247,0.0475403,0.0489899,0.0479706,0.0544189,0.0479401,0.0477448,0.0479797,0.0477203,0.0469208,0.00259094,
d:\CV\Project_2\olympus\olympus\pic.0321.jpg,0.043869,0.0496918,0.0430389,0.168103,0.0432739,0.167432,0.052121,0.0464874,0.060849,0.0526459,0.0665344,0.0492981,0.0507263,0.0567047,0.0465607,0.00266418,
d:\CV\Project_2\olympus\olympus\pic.0322.jpg,0.0475983,0.0472992,0.0481659,0.172723,0.0542023,0.179086,0.0456726,0.0512604,0.0449158,0.046637,0.0481873,0.0566071,0.0475616,0.061319,0.0459747,0.00278931,
d:\CV\Project_2\olympus\olympus\pic.0323.jpg,0.0478485,0.054361,0.0484344,0.172882,0.0567383,0.177798,0.0462921,0.0526947,0.054126,0.0466278,0.0460571,0.0458954,0.046524,0.0466736,0.0542908,0.00275574,
d:\CV\Project_2\olympus\olympus\pic.0324.jpg,0.0496582,0.0492828,0.0490936,0.179117,0.0519959,0.169989,0.053653,0.0454041,0.0523895,0.0457336,0.0468201,0.0476135,0.0489288,0.0495911,0.0578552,0.00287476,
d:\CV\Project_2\olympus\olympus\pic.0325.jpg,0.0425842,0.0429657,0.0499115,0.185757,0.0505463,0.164929,0.0602753,0.0493317,0.0536469,0.0434845,0.0438599,0.0660675,0.042984,0.0589142,0.042099,0.00264282,
d:\CV\Project_2\olympus\olympus\pic.0326.jpg,0.0513306,0.0503174,0.0475372,0.170221,0.0457489,0.175418,0.0525726,0.0461487,0.0527313,0.0465973,0.0556274,0.0474365,0.0549835,0.046759,0.0538483,0.00272217,
d:\CV\Project_2\olympus\olympus\pic.0327.jpg,0.0469147,0.055304,0.0477997,0.172952,0.0481171,0.172711,0.0479004,0.0470947,0.0620239,0.0464264,0.0592682,0.0459106,0.0459686,0.0460663,0.0529449,0.00259705,
d:\CV\Project_2\olympus\olympus\pic.0328.jpg,0.0533417,0.0548401,0.0538025,0.172931,0.0488068,0.171082,0.056488,0.0544067,0.0482635,0.0470367,0.0545807,0.0457001,0.0453979,0.0450989,0.0456055,0.00261841,
d:\CV\Project_2\olympus\olympus\pic.0329.jpg,0.0483551,0.0551636,0.0475952,0.178964,0.047049,0.171204,0.0471405,0.0466461,0.0465942,0.0545959,0.0463348,0.0464081,0.0464935,0.0536377,0.0612152,0.00260315,
d:\CV\Project_2\olympus\olympus\pic.0330.jpg,0.0509888,0.0501678,0.051059,0.169113,0.0442841,0.16554,0.0570007,0.0531982,0.0519318,0.0516235,0.051059,0.0511536,0.0508331,0.0495239,0.0499786,0.00254517,
d:\CV\Project_2\olympus\olympus\pic.0331.jpg,0.0463654,0.0529449,0.0479675,0.17135,0.0641785,0.168774,0.0489044,0.0462616,0.0497345,0.0561737,0.0473724,0.04552,0.0461609,0.052533,0.0528748,0.00288391,
d:\CV\Project_2\olympus\olympus\pic.0332.jpg,0.0529449,0.0465179,0.0470398,0.172726,0.0584229,0.165988,0.0531494,0.0539307,0.0557098,0.0468201,0.0477325,0.0470551,0.0552795,0.0467957,0.0471375,0.00274963,
d:\CV\Project_2\olympus\olympus\pic.0333.jpg,0.0476776,0.0477051,0.0473206,0.181021,0.0484894,0.177646,0.0541809,0.0469879,0.0467682,0.046225,0.053894,0.0464569,0.0465973,0.0535309,0.052832,0.00266724,
d:\CV\Project_2\olympus\olympus\pic.0334.jpg,0.0538696,0.0476074,0.0547302,0.171664,0.0566254,0.176129,0.047818,0.0473358,0.0463867,0.053418,0.0536926,0.0474823,0.0463989,0.0470886,0.0471191,0.00263367,
d:\CV\Project_2\olympus\olympus\pic.0335.jpg,0.0599457,0.0464417,0.0478027,0.181223,0.0548523,0.164532,0.0578278,0.046347,0.0469238,0.0542114,0.0457275,0.0463104,0.0461517,0.0527832,0.0462646,0.00265503,
d:\CV\Project_2\olympus\olympus\pic.0336.jpg,0.0474487,0.0559937,0.0538666,0.171555,0.0554657,0.169995,0.0467834,0.0533661,0.0469482,0.0467865,0.0480225,0.0537842,0.0464905,0.0472046,0.0536316,0.00265808,
d:\CV\Project_2\olympus\olympus\pic.0337.jpg,0.0505524,0.0428864,0.0425415,0.167175,0.0481689,0.162387,0.0538483,0.047168,0.0506348,0.0481598,0.0472687,0.0596313,0.0436707,0.0537415,0.0676086,0.0145569,
d:\CV\Project_2\olympus\olympus\pic.0338.jpg,0.0437012,0.0443268,0.0627167,0.170346,0.0524963,0.170078,0.0525848,0.0488129,0.0533417,0.0563629,0.0519135,0.0477448,0.0525757,0.0468719,0.0436005,0.00252686,
d:\CV\Project_2\olympus\olympus\pic.0339.jpg,0.0408691,0.0418884,0.0444733,0.210632,0.0453339,0.175247,0.0411957,0.0410858,0.0401428,0.039682,0.0468414,0.0619904,0.0708862,0.046698,0.0506195,0.00241394,
d:\CV\Project_2\olympus\olympus\pic.0340.jpg,0.0460632,0.0610168,0.0404602,0.165714,0.0594086,0.191748,0.0434845,0.0414795,0.0407043,0.0528748,0.0467957,0.0686188,0.0391357,0.0386871,0.061441,0.00236816,
d:\CV\Project_2\olympus\olympus\pic.0341.jpg,0.0468048,0.0525818,0.0523621,0.170844,0.0468445,0.16937,0.0485809,0.0589935,0.054776,0.0485474,0.0457031,0.0464813,0.0557434,0.0534119,0.0462463,0.00270996,
d:\CV\Project_2\olympus\olympus\pic.0342.jpg,0.0615051,0.0474182,0.0471924,0.184396,0.0493439,0.168878,0.0463867,0.046347,0.0462494,0.0466187,0.0555817,0.0546631,0.0477783,0.047818,0.0473328,0.00249023,
d:\CV\Project_2\olympus\olympus\pic.0343.jpg,0.0528626,0.0532471,0.0559357,0.172531,0.0484406,0.172766,0.047644,0.047403,0.054184,0.0477905,0.0470581,0.0457581,0.0461182,0.0601501,0.0454468,0.00266418,
d:\CV\Project_2\olympus\olympus\pic.0344.jpg,0.0477112,0.0543915,0.0600708,0.172037,0.0475891,0.170874,0.0481384,0.046817,0.0466766,0.0468475,0.046933,0.0629028,0.0528412,0.0466217,0.0467316,0.00281677,
d:\CV\Project_2\olympus\olympus\pic.0345.jpg,0.0477051,0.0477631,0.0477631,0.179004,0.0549774,0.16976,0.0548676,0.063446,0.0470245,0.0464935,0.0535004,0.0458466,0.04646,0.0461304,0.0464691,0.00278931,
d:\CV\Project_2\olympus\olympus\pic.0346.jpg,0.0464539,0.0469299,0.0549591,0.171765,0.0475311,0.173206,0.0592957,0.0477417,0.0471375,0.0536407,0.0530426,0.0471039,0.0542297,0.0472382,0.0468719,0.00285339,
d:\CV\Project_2\olympus\olympus\pic.0347.jpg,0.0530823,0.0629974,0.047052,0.173154,0.0558044,0.180475,0.0471191,0.0469086,0.0470428,0.0467682,0.045694,0.0522186,0.0464996,0.0462189,0.0462952,0.00267029,
d:\CV\Project_2\olympus\olympus\pic.0348.jpg,0.0462677,0.0465759,0.0610535,0.178391,0.0478973,0.185803,0.0485474,0.0476044,0.0547668,0.048703,0.0484192,0.0463348,0.0461029,0.0452209,0.0457153,0.00259705,
d:\CV\Project_2\olympus\olympus\pic.0349.jpg,0.0607849,0.0560028,0.0474762,0.172366,0.0466309,0.166177,0.0587463,0.0467041,0.0461182,0.0528687,0.0547394,0.0469147,0.0465576,0.0471466,0.0479523,0.00281372,
d:\CV\Project_2\olympus\olympus\pic.0350.jpg,0.0499298,0.0472137,0.0606293,0.17142,0.0473267,0.164706,0.0604828,0.0459198,0.0460907,0.0464996,0.0465271,0.0473785,0.0465546,0.0612823,0.0553253,0.00271301,
d:\CV\Project_2\olympus\olympus\pic.0351.jpg,0.0461426,0.0471222,0.0535339,0.172293,0.0539276,0.17081,0.0560486,0.0473206,0.0470551,0.0559509,0.0489441,0.0463348,0.0462677,0.0596466,0.045993,0.00260925,
d:\CV\Project_2\olympus\olympus\pic.0352.jpg,0.052475,0.0446564,0.0443665,0.169766,0.0483643,0.166788,0.0443207,0.0507294,0.0495026,0.0601593,0.0476532,0.0639313,0.0524628,0.0551331,0.0471039,0.00258789,
d:\CV\Project_2\olympus\olympus\pic.0353.jpg,0.0537628,0.0487549,0.0522125,0.172879,0.0480194,0.176102,0.0563599,0.0595703,0.045697,0.0459656,0.0466766,0.0460205,0.0464935,0.0526916,0.04617,0.00262451,
d:\CV\Project_2\olympus\olympus\pic.0354.jpg,0.0611969,0.0478821,0.054364,0.172672,0.0509766,0.169827,0.0474518,0.0465424,0.0469208,0.0530609,0.0524567,0.0544281,0.0463562,0.0464386,0.0465759,0.00285034,
d:\CV\Project_2\olympus\olympus\pic.0355.jpg,0.049939,0.0471283,0.0453461,0.174985,0.0535706,0.169131,0.0508911,0.0566284,0.0443207,0.045166,0.047403,0.0485016,0.0584625,0.0531372,0.0524506,0.00293884,
d:\CV\Project_2\olympus\olympus\pic.0356.jpg,0.0467957,0.0463135,0.045459,0.17157,0.0530426,0.17161,0.0480011,0.0473236,0.0535553,0.0461823,0.0538177,0.0554565,0.062677,0.0485107,0.0469971,0.0026886,
d:\CV\Project_2\olympus\olympus\pic.0357.jpg,0.0474182,0.0536743,0.0554138,0.173059,0.0584625,0.160028,0.0544159,0.0467957,0.0603546,0.0465271,0.0465881,0.0544098,0.0465118,0.0468811,0.0467529,0.00270691,
d:\CV\Project_2\olympus\olympus\pic.0358.jpg,0.0591949,0.0442261,0.0437897,0.171072,0.0567993,0.16167,0.0540039,0.0517059,0.0460999,0.0522034,0.0513062,0.063443,0.0498962,0.0471649,0.0448944,0.00252991,
d:\CV\Project_2\olympus\olympus\pic.0359.jpg,0.029071,0.0816406,0.0276825,0.153146,0.0283569,0.155594,0.0877106,0.028653,0.0283691,0.0800476,0.0271576,0.0282623,0.0276031,0.0810333,0.134088,0.00158386,
d:\CV\Project_2\olympus\olympus\pic.0360.jpg,0.0348938,0.0541168,0.0590546,0.23891,0.0512695,0.160953,0.0362335,0.0351685,0.0585175,0.0582367,0.033783,0.0386139,0.0364655,0.0665131,0.0351379,0.00213318,
d:\CV\Project_2\olympus\olympus\pic.0361.jpg,0.0479706,0.0472229,0.0601868,0.18504,0.0488495,0.179379,0.0469391,0.0463593,0.0465454,0.0469513,0.0461029,0.0472717,0.0461853,0.0549774,0.0474213,0.00259705,
d:\CV\Project_2\olympus\olympus\pic.0362.jpg,0.0539612,0.0475037,0.0473053,0.171179,0.0487335,0.174878,0.0475128,0.0524536,0.0464722,0.0468964,0.0613037,0.0563751,0.0479218,0.0472687,0.0474579,0.0027771,
d:\CV\Project_2\olympus\olympus\pic.0363.jpg,0.0560791,0.0646912,0.0475281,0.176648,0.0431885,0.172229,0.0417206,0.0473267,0.0428009,0.0523102,0.0482788,0.052597,0.0478607,0.0484009,0.055368,0.00297241,
d:\CV\Project_2\olympus\olympus\pic.0364.jpg,0.0482056,0.0472687,0.0556824,0.172907,0.0527313,0.162463,0.0500061,0.0534454,0.0469635,0.0534821,0.0529022,0.0555145,0.04617,0.0531921,0.0462311,0.00283508,
d:\CV\Project_2\olympus\olympus\pic.0365.jpg,0.0475891,0.047406,0.047406,0.178561,0.0468018,0.170789,0.055719,0.046463,0.0470062,0.0470886,0.0540771,0.0467651,0.0539185,0.0466431,0.0610443,0.00272217,
d:\CV\Project_2\olympus\olympus\pic.0366.jpg,0.0486908,0.0489746,0.0496948,0.173727,0.0515442,0.178503,0.0563751,0.0457764,0.0454254,0.0455475,0.0521942,0.0463867,0.0604126,0.0461151,0.0477173,0.00291443,
d:\CV\Project_2\olympus\olympus\pic.0367.jpg,0.0478577,0.0550385,0.0554657,0.173193,0.054834,0.168896,0.0490845,0.0466797,0.047525,0.0473755,0.0535278,0.0527649,0.0525421,0.0465302,0.0460419,0.00264282,
d:\CV\Project_2\olympus\olympus\pic.0368.jpg,0.0555237,0.0464783,0.0544647,0.178372,0.0536011,0.171338,0.0494934,0.0470093,0.0470764,0.04711,0.0474609,0.0532013,0.0470001,0.0471008,0.0521606,0.00260925,
d:\CV\Project_2\olympus\olympus\pic.0369.jpg,0.0478638,0.0472443,0.0470581,0.171832,0.0491516,0.16835,0.0484497,0.0471863,0.0533783,0.0475159,0.0466797,0.0529358,0.0548615,0.0533844,0.06138,0.00272827,
d:\CV\Project_2\olympus\olympus\pic.0370.jpg,0.0536133,0.0482819,0.0473755,0.172498,0.0598816,0.158453,0.0535431,0.0467316,0.0467743,0.0612946,0.0536072,0.0472107,0.0465759,0.0467133,0.0548462,0.0026001,
d:\CV\Project_2\olympus\olympus\pic.0371.jpg,0.0471863,0.0472839,0.0466248,0.171918,0.0631226,0.162958,0.0469299,0.0534485,0.0543274,0.0533051,0.053299,0.0477112,0.0467163,0.0552979,0.0471344,0.00273743,
d:\CV\Project_2\olympus\olympus\pic.0372.jpg,0.0466095,0.0467255,0.0472015,0.171912,0.0468231,0.170395,0.0490509,0.0473511,0.0533112,0.0670654,0.0472351,0.0468933,0.0625122,0.0473785,0.0468811,0.00265503,
d:\CV\Project_2\olympus\olympus\pic.0373.jpg,0.0457672,0.0598663,0.0463409,0.17171,0.0492065,0.175302,0.0507904,0.0474396,0.0635864,0.0467957,0.0467041,0.0470947,0.0469177,0.0532715,0.0466003,0.0026062,
d:\CV\Project_2\olympus\olympus\pic.0374.jpg,0.0538574,0.0480011,0.0484558,0.180313,0.049469,0.172937,0.0486633,0.0551849,0.0451935,0.0460724,0.0511658,0.0535004,0.045697,0.0523499,0.0464478,0.00269165,
d:\CV\Project_2\olympus\olympus\pic.0375.jpg,0.0474823,0.0463196,0.0536102,0.178671,0.0480988,0.167703,0.0565521,0.0463196,0.0469666,0.0538757,0.0469696,0.0468567,0.0558441,0.0553803,0.0468536,0.00249634,
d:\CV\Project_2\olympus\olympus\pic.0376.jpg,0.0466705,0.0461823,0.0463532,0.179523,0.0469971,0.170975,0.0615112,0.0472778,0.0477692,0.0532928,0.0470245,0.047348,0.0538513,0.0546173,0.0477386,0.00286865,
d:\CV\Project_2\olympus\olympus\pic.0377.jpg,0.0536255,0.0523621,0.0471863,0.172665,0.0495697,0.172702,0.0503113,0.0506104,0.0499542,0.0536957,0.0458435,0.0592865,0.0438629,0.0440094,0.0517212,0.00259399,
d:\CV\Project_2\olympus\olympus\pic.0378.jpg,0.0447723,0.0443237,0.0499664,0.177493,0.0536194,0.169724,0.0456573,0.0461151,0.0593658,0.0493469,0.0513458,0.0591614,0.0512115,0.0487915,0.046402,0.00270386,
d:\CV\Project_2\olympus\olympus\pic.0379.jpg,0.0515869,0.0515594,0.0525116,0.179852,0.0458282,0.176859,0.0491241,0.042099,0.0528564,0.0452545,0.0439972,0.0453644,0.0457489,0.0496094,0.0649048,0.00284424,
d:\CV\Project_2\olympus\olympus\pic.0380.jpg,0.0472015,0.0538025,0.0472443,0.172488,0.0555267,0.170767,0.0557709,0.0535706,0.0463013,0.0469727,0.0548828,0.0467499,0.0539551,0.0457581,0.0463562,0.00265198,
d:\CV\Project_2\olympus\olympus\pic.0381.jpg,0.053772,0.0539703,0.0470337,0.172433,0.0705597,0.1564,0.0544617,0.0469299,0.0469879,0.0531067,0.0465454,0.0467163,0.0466003,0.0550415,0.0465881,0.00285339,
d:\CV\Project_2\olympus\olympus\pic.0382.jpg,0.0471802,0.0471924,0.0479187,0.173175,0.0687286,0.164197,0.0470367,0.0545349,0.0527405,0.0459991,0.0460236,0.0464111,0.0472504,0.0553528,0.053363,0.00289612,
d:\CV\Project_2\olympus\olympus\pic.0383.jpg,0.0545471,0.047226,0.0474792,0.172125,0.0572113,0.178012,0.051886,0.0472015,0.0471588,0.0461456,0.0535431,0.0470581,0.046521,0.055069,0.0460999,0.00271606,
d:\CV\Project_2\olympus\olympus\pic.0384.jpg,0.0494507,0.0545624,0.0476807,0.178891,0.0483612,0.172971,0.0511047,0.0464264,0.0455078,0.0540588,0.0463593,0.04646,0.0474335,0.0536957,0.0479095,0.00912781,
d:\CV\Project_2\olympus\olympus\pic.0385.jpg,0.0474884,0.0553406,0.055545,0.172086,0.0489075,0.16875,0.0487732,0.0468567,0.0599274,0.0463562,0.0532013,0.046933,0.0470306,0.0468384,0.0531586,0.00280762,
d:\CV\Project_2\olympus\olympus\pic.0386.jpg,0.0501373,0.0554901,0.0648529,0.177646,0.0491302,0.17254,0.053595,0.0460052,0.0448822,0.0566925,0.0424744,0.0415588,0.0423981,0.0503754,0.0495544,0.00266724,
d:\CV\Project_2\olympus\olympus\pic.0387.jpg,0.0563538,0.048056,0.047522,0.179013,0.0481018,0.17085,0.0489349,0.0475739,0.0536133,0.0465881,0.0472076,0.0587677,0.0462982,0.053656,0.0448975,0.00256653,
d:\CV\Project_2\olympus\olympus\pic.0388.jpg,0.0483612,0.0620178,0.0473694,0.177448,0.0533417,0.175806,0.0464874,0.045224,0.0460907,0.0532349,0.0472076,0.0484894,0.0485352,0.0489838,0.0486542,0.00274963,
d:\CV\Project_2\olympus\olympus\pic.0389.jpg,0.0545715,0.0460785,0.0524933,0.170306,0.0572845,0.166718,0.0473572,0.0462463,0.0468536,0.0484467,0.0486694,0.0489594,0.047287,0.0687958,0.0472199,0.00271301,
d:\CV\Project_2\olympus\olympus\pic.0390.jpg,0.0535767,0.0539063,0.046225,0.177972,0.0472595,0.169315,0.0463654,0.0480988,0.0445862,0.0465851,0.0531494,0.0530029,0.051355,0.0496582,0.0560211,0.00292358,
d:\CV\Project_2\olympus\olympus\pic.0391.jpg,0.0475403,0.0535736,0.0475708,0.172351,0.0492676,0.167218,0.0554504,0.0547241,0.0466736,0.0597565,0.0486359,0.0467896,0.0548767,0.0465515,0.0462921,0.00272827,
d:\CV\Project_2\olympus\olympus\pic.0392.jpg,0.0459229,0.046286,0.0603027,0.177603,0.0467316,0.169598,0.0472015,0.0473022,0.0483856,0.050528,0.0624084,0.0478485,0.0471161,0.0461273,0.0541016,0.00253601,
d:\CV\Project_2\olympus\olympus\pic.0393.jpg,0.0470825,0.0477478,0.0551697,0.172568,0.055249,0.177106,0.0565033,0.0473572,0.0528626,0.0465332,0.0474701,0.0528442,0.04617,0.0461212,0.0465027,0.00271301,
d:\CV\Project_2\olympus\olympus\pic.0394.jpg,0.0478577,0.047171,0.0529144,0.178204,0.0474731,0.167081,0.0497009,0.0469177,0.0466736,0.0533051,0.0468658,0.055661,0.0468475,0.0537537,0.056842,0.00273132,
d:\CV\Project_2\olympus\olympus\pic.0395.jpg,0.0467133,0.0470123,0.054599,0.172208,0.0539429,0.178876,0.0537567,0.0460266,0.0603699,0.0486633,0.0467499,0.0474854,0.0470337,0.0471313,0.0466492,0.0027832,
d:\CV\Project_2\olympus\olympus\pic.0396.jpg,0.0528748,0.047226,0.0477783,0.173267,0.0552185,0.172949,0.0481293,0.0471832,0.0467011,0.0461365,0.0608093,0.0463684,0.0538391,0.0459595,0.0528259,0.00273437,
